"hfpxzc href","qBF1Pd","MW4etd","UY7F9","AJB7ye","AJB7ye 2","W4Efsd","W4Efsd 2","doJOZc","W4Efsd 3","W4Efsd 4","W4Efsd 5","W4Efsd 6","FQ2IWe src","ah5Ghc","M4A5Cf","ah5Ghc 2","M4A5Cf 2","ah5Ghc 3"
"https://www.google.com/maps/place/Mizan+Bhaier+Tika+Khetapuri/data=!4m7!3m6!1s0x3755c1afd2f1c035:0x67733e00e941336e!8m2!3d23.8256392!4d90.3664274!16s%2Fg%2F11vcpkrkfc!19sChIJNcDx0q_BVTcRbjNB6QA-c2c?authuser=0&hl=en&rclk=1","Mizan Bhaier Tika Khetapuri","5.0","(1)","","","Fast Food","·","","R9G8+7HJ, Rd Number 9","","","","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrMFNWFlpzkUUJ5HyZx3nL6WyiXa7_vB-8-m_03m1S6T4X4b8OmzaQZL1LKxt11p8ESNrhMuL8RwoaLPcNnyzaLUacuMdJEAJbKSORYVs44UxMcXv_H-vJt6KX7tzlmoVOpj0z_=w122-h92-k-no","Dine-in","·","Takeaway","",""
"https://www.google.com/maps/place/AD+Mart/data=!4m7!3m6!1s0x3755c1479aa4bb15:0xadb77b4f1c59662d!8m2!3d23.8342396!4d90.3636009!16s%2Fg%2F11cmyhvtdh!19sChIJFbukmkfBVTcRLWZZHE97t60?authuser=0&hl=en&rclk=1","AD Mart","3.9","(158)","·","৳1–200","Bangladeshi","·","","·","R9M7+MCX, Road No. 6","Open","⋅ Closes 10:30 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqBfSQVgQPdfP5Y73KH72wUU0ahNCxusMrzZpUf3xzaMabE3rFH3dS4BLU2JAf1NuFxrsL1lRqwspKCmnB2p1ZVfwp0CT0MG25XAXWWy0hJicTbdhYWO3GX0K7H3iX6CJoaoy2FVQ=w122-h92-k-no","Dine-in","·","Drive-through","·","Delivery"
"https://www.google.com/maps/place/Robir+Chotpoti+and+Fuchka/data=!4m7!3m6!1s0x3755c1003ae2dd45:0xe95745eda8ec4046!8m2!3d23.8208425!4d90.3639106!16s%2Fg%2F11xcnlk_j1!19sChIJRd3iOgDBVTcRRkDsqO1FV-k?authuser=0&hl=en&rclk=1","Robir Chotpoti and Fuchka","","","","","Small Plates","·","","6-A Line, 02, 1/A Rd","","","","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqPbxu9GIL9WbtLYYblDJcvq-6geYEBPtD6vFRKfRu0elkQd0U8hSxFH4LSKDyo_4wh2wXeJ4KBPgsaHjgfXaCQLsF8QGKXnek_PhXxObfYA0sszJZ0rnL2Aai7Q7X4pkUlUbHYcTJlt3pO=w80-h106-k-no","","","","",""
"https://www.google.com/maps/place/Kebab+Shohor+%28%E0%A6%95%E0%A6%BE%E0%A6%AC%E0%A6%BE%E0%A6%AC+%E0%A6%B6%E0%A6%B9%E0%A6%B0%29/data=!4m7!3m6!1s0x3755c1f75bef8e89:0xfa4378c00a9ac550!8m2!3d23.8285054!4d90.3637337!16s%2Fg%2F11tgch3n_r!19sChIJiY7vW_fBVTcRUMWaCsB4Q_o?authuser=0&hl=en&rclk=1","Kebab Shohor (কাবাব শহর)","3.3","(7)","·","৳200–400","Restaurant","·","","8th Floor, Signature Food Court, Prince Bazaar","","Open","⋅ Closes 10:30 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nogt5j7DKKsp_gngTHIwhr89AU3lyHFimahMJ3WimwWGL5Up9W4vBnOKgA-0aY0ztm26wnYjO5MqRuM3Qz8CcBnAk1mhaZHJhBrxCwOfmTx4p6utFtRxHdLNh7tYInjpZvBeTSaNg=w80-h158-k-no","Dine-in","·","Takeaway","",""
"https://www.google.com/maps/place/Lunch+Box/data=!4m7!3m6!1s0x3755c14a3049a5ed:0xb6deedd7ab05bae4!8m2!3d23.828956!4d90.3637122!16s%2Fg%2F11pd3238zs!19sChIJ7aVJMErBVTcR5LoFq9ft3rY?authuser=0&hl=en&rclk=1","Lunch Box","2.5","(4)","","","Indian","·","","Sultan Mansion, Roof Top, 8th Floor, Holding No. 3, Begum Rokeya Ave","","","","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nolZEk8DJNxmacUKJuwGQlshlRDqdtAIvHNdhS_YzJ_QUrQv6AKwymLZkyOHp2tVcPG_sKKL70cksou19t29Ro9lDlaNjOZZ6SfjYdrafjql4afeXJ0CT3oTjEvDzUHmQqJu_P6qg=w80-h106-k-no","Dine-in","·","Takeaway","",""
"https://www.google.com/maps/place/Cafe+Suspension/data=!4m7!3m6!1s0x3755c1f8d7e02861:0x8d327088da5e1922!8m2!3d23.8281702!4d90.3632517!16s%2Fg%2F11p5rjnbkb!19sChIJYSjg1_jBVTcRIhle2ohwMo0?authuser=0&hl=en&rclk=1","Cafe Suspension","5.0","(2)","","","Fast Food","·","","12, Cafe Suspension, Sofura Center, 6 No Sujatnagar, Mirpur, 12 Begum Rokeya Ave","","","","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqqa0SInbBmTVvf2DD_okH0N2U0OHtliABi5Vq3a0egFaK5V87ZUROmHZHY-V3hwDsgcnC-a-vWjWrv0URkFMNBjGODIA7LQ1ehUWgOyixm8LhZ4fLmcFH9EdHo42P75it3MlMh=w122-h92-k-no","Dine-in","·","Takeaway","·","Delivery"
"https://www.google.com/maps/place/%E0%A6%A8%E0%A6%BE%E0%A6%9C%E0%A6%BE%E0%A6%B9+%E0%A6%B9%E0%A6%BE%E0%A6%B2%E0%A6%BF%E0%A6%AE+%E0%A6%AC%E0%A6%BF%E0%A6%B0%E0%A6%BF%E0%A7%9F%E0%A6%BE%E0%A6%A8%E0%A6%BF/data=!4m7!3m6!1s0x3755c1bb2a387135:0x3cc91097815d0ce7!8m2!3d23.8253296!4d90.3658057!16s%2Fg%2F11rtsxd3jg!19sChIJNXE4KrvBVTcR5wxdgZcQyTw?authuser=0&hl=en&rclk=1","নাজাহ হালিম বিরিয়ানি","4.0","(1)","","","Restaurant","·","","R9G8+48M, Road No 3","","","","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqA_4ICql_RA9xfz6ZhmOgxd-TPURAjHxquPf_DxtSfU2SYyanZalMLfVQhXBJoPJgFQEaRA7jM4KNLC2eKhNEARWJXIbRmIYsQtAOlx4oEu7n3ZMKA9YiF-g9W6XqkU03XZYBF=w80-h106-k-no","Dine-in","·","Takeaway","",""
"https://www.google.com/maps/place/Haji+Biriyani/data=!4m7!3m6!1s0x3755c1ba567523e3:0xd799cd038e67c7b9!8m2!3d23.8243656!4d90.3645089!16s%2Fg%2F11lgx45wvy!19sChIJ4yN1VrrBVTcRucdnjgPNmdc?authuser=0&hl=en&rclk=1","Haji Biriyani","2.7","(6)","","","Restaurant","·","","R9F7+PRR, Begam Rokeya Sarani Road","","Open now","","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq0yLlDOwoefZbyOBHPJRV9jf9q3efKvsjsHrbrFubX9S63BCaSHL_aJKQN2dWS3kOFv6p_kyK7EG1aVfukJZTd3k0d2L5_GsxUi9TmWbtyQnxs6dQZtJVL2LTGRzkqWxgmFZagQg=w122-h92-k-no","Dine-in","·","Takeaway","·","Delivery"
"https://www.google.com/maps/place/Flavour+log/data=!4m7!3m6!1s0x3755c1d00e723e85:0x7948c91a59d52a57!8m2!3d23.8243487!4d90.3627837!16s%2Fg%2F11tsht2qk1!19sChIJhT5yDtDBVTcRVyrVWRrJSHk?authuser=0&hl=en&rclk=1","Flavour log","3.0","(1)","","","Asian","·","","7/25 Pallabi Rd","","","","https://lh3.googleusercontent.com/gps-cs-s/AC9h4no81wlwnZ8e1s459spqOrC8XTIYBfMwgrRFvrrpYypUJp_UwsjT62YbhHk6aXaQuru59H2OhcH38meCvjT31YroCxyzp2o2ta_XC1Qd4sVSpYHuV0wRAjKMoYiY87jjeM7Bj5jD=w80-h106-k-no","Dine-in","·","Drive-through","·","No-contact delivery"
"https://www.google.com/maps/place/Bangla+Kitchen/data=!4m7!3m6!1s0x3755c10e208241ef:0xca0f38ccdf89f24a!8m2!3d23.8265635!4d90.3644079!16s%2Fg%2F11k9fkp9n3!19sChIJ70GCIA7BVTcRSvKJ38w4D8o?authuser=0&hl=en&rclk=1","Bangla Kitchen","3.0","(1)","","","Chicken","·","","House#69 Road# 6 Block A","","","","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq845RQU9kxqDZt0NQ8-jtLgmdBOYoO-w8t-BCKZuh4C3vIAOPkAncJuwRxYYWtLOfJrCbzGkfLwzwl0X8ZWnTq_d28OsTXh__vtkkCcPHUCItDZOBJkBOZuX931g2Nu_zRoh_srA=w80-h106-k-no","Dine-in","·","Takeaway","·","Delivery"
"https://www.google.com/maps/place/Pallabi+Bus+Stand/data=!4m7!3m6!1s0x3755c12564fa06c7:0xb396745b4afef39c!8m2!3d23.8202796!4d90.3650151!16s%2Fg%2F1pycp6d2k!19sChIJxwb6ZCXBVTcRnPP-Slt0lrM?authuser=0&hl=en&rclk=1","Pallabi Bus Stand","4.1","(34)","","","Bus stop","·","","Begum Rokeya Ave","","","","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nocnOcWnxeEQcqCq6nUTtPyRlUeJav5bdZZAtVxkU7hw-nzWzw-u4rVJIf2NX7j9qr1o8wcP-_aRH3YIJB_BOQv3jfoL0g6cF1dEbRUOjO6tznx2jig2tXS_HATYVIyJ77An8qhsQ=w80-h106-k-no","""This place is very popular.""","","","",""
"https://www.google.com/maps/place/Chicken+Republic/data=!4m7!3m6!1s0x3755c1010f6a8f59:0xe348004f3efc7c24!8m2!3d23.8284533!4d90.363669!16s%2Fg%2F11rmzjwp02!19sChIJWY9qDwHBVTcRJHz8Pk8ASOM?authuser=0&hl=en&rclk=1","Chicken Republic","2.5","(4)","","","Restaurant","·","","Signature Food Court, 8th Floor, Sultan Mansion, Mirpur 12 Dhaka","","","","https://lh3.googleusercontent.com/gps-cs-s/AC9h4np-neNBU8EU_YjB0sR3BlZtlFHFYFC1L95mVIiUm2iH18NNC0wPPFNWU5-KNzQd72nbtN5Rjb6Azj-abiHiSR31jWekdt56X38stU-h5l9sanNEK7o5qE1M7lf3UqvKzoOlJMy9NA=w122-h92-k-no","Dine-in","·","Takeaway","·","No-contact delivery"
"https://www.google.com/maps/place/Habit+Lounge/data=!4m7!3m6!1s0x3755c7c9fc3a3c0b:0xa32899a9a4ef7591!8m2!3d23.8379308!4d90.3753239!16s%2Fg%2F11s3cn0ywg!19sChIJCzw6_MnHVTcRkXXvpKmZKKM?authuser=0&hl=en&rclk=1","Habit Lounge","4.5","(156)","·","৳200–400","Restaurant","·","","Level 7, Shop 15,16,18,19, Shopping Complex","","Open","⋅ Closes 10 PM","https://lh3.googleusercontent.com/p/AF1QipNxVj4g1U-1lBw10xlfHAjoB8hdSJucd1jK50tj=w122-h92-k-no","Dine-in","·","Drive-through","·","No-contact delivery"
"https://www.google.com/maps/place/Spice+Boss/data=!4m7!3m6!1s0x3755c15d9de86a61:0x3434e27dc96818df!8m2!3d23.8379612!4d90.3752625!16s%2Fg%2F11swzlkk8p!19sChIJYWronV3BVTcR3xhoyX3iNDQ?authuser=0&hl=en&rclk=1","Spice Boss","4.8","(25)","","","Restaurant","·","","Shop No -19, Floor 7th Mirpur DOHS Shopping Complex, Rd Number 9","","Open","⋅ Closes 10:30 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4npa_E3X6bn83A_gmdU0UnqpUdSsV3_zMehK9stGtexgxA0wh-0i71hBLC_qjG6Z6ATcd4tCgCPFukRYyLSC5P_CpMDJzPk75I7jUUSP79lf0spMNEmumQ0aaXPHAFXA_MLtgzjJ=w103-h92-k-no","Dine-in","·","Takeaway","·","No-contact delivery"
"https://www.google.com/maps/place/3+Food+Mirpur+DOHS/data=!4m7!3m6!1s0x3755c7367d0151d7:0x899bb446200b3a89!8m2!3d23.8379885!4d90.3755042!16s%2Fg%2F11fl76rcnm!19sChIJ11EBfTbHVTcRiToLIEa0m4k?authuser=0&hl=en&rclk=1","3 Food Mirpur DOHS","3.9","(90)","·","৳200–400","Restaurant","·","","Shop No #13, 7th Floor- Food Court, Mirpur DOHS Shopping complex, Rd Number 9","","Open","⋅ Closes 10:30 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4no7xFWbWY5lTiZsQ_PQ_gzyHwkeyCIBXYNXV8B4CNdVwUPRXZJZbAKBAftkQW4_QK-WUdA6v8IarZmv8Ji1JjXyCW6kfpAyASAw1Rir5vYB6lygDXUlsDXDt0Y6Dw5IAQzuiyMW=w122-h92-k-no","Dine-in","·","Takeaway","",""
"https://www.google.com/maps/place/Taste+Harbor+Restaurant+and+Party+Center/data=!4m7!3m6!1s0x3755c7b48c46a737:0x2d1c249cd48c6d07!8m2!3d23.8364045!4d90.3766381!16s%2Fg%2F11n73dn1kh!19sChIJN6dGjLTHVTcRB22M1JwkHC0?authuser=0&hl=en&rclk=1","Taste Harbor Restaurant and Party Center","3.9","(260)","·","৳200–600","Restaurant","·","","3449 Shagufta New Rd","","Open","⋅ Closes 11:30 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4npGaFvIr5baUWTSpCJV2vCf02s25BMTUBEsCENfv0Yg7TU8s9nmpjLwcpKR5DYYXSxk0ubTtOONXvhK5pwFxJvNN7C_Y-X7tqzvQmqDx5QuI8paWrwGCP3dY4cwlcft9C9zyTy7=w199-h92-k-no","Dine-in","·","Drive-through","·","No-contact delivery"
"https://www.google.com/maps/place/Street+Oven+Mirpur+DOHS/data=!4m7!3m6!1s0x3755c7d2f66bbf59:0x2c5238986c19f8c0!8m2!3d23.8379599!4d90.3753135!16s%2Fg%2F11fnr53m8g!19sChIJWb9r9tLHVTcRwPgZbJg4Uiw?authuser=0&hl=en&rclk=1","Street Oven Mirpur DOHS","4.1","(221)","·","৳200–400","Restaurant","·","","Shop -19, Level-8, Shopping Complex","","Open","⋅ Closes 9 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqRZHBmw9kB6aWXto6WmLpR7HJg4O5p0WmUtw6VSVv6HZy42Qx0hvlwDR-hO3fNgwtNqa9Ew2rYDF6WLSHqs1mPWKT778oksKWljD3WvuQHKVutN3S10Rbk0FX4yOWA1w3Ydi39=w122-h92-k-no","Dine-in","·","Takeaway","·","No-contact delivery"
"https://www.google.com/maps/place/Hawa+Rooftop+Restaurant/data=!4m7!3m6!1s0x3755c16ad82a392f:0x7d8d1397c2082743!8m2!3d23.8281819!4d90.3637746!16s%2Fg%2F11vhj13zdw!19sChIJLzkq2GrBVTcRQycIwpcTjX0?authuser=0&hl=en&rclk=1","Hawa Rooftop Restaurant","4.0","(815)","·","৳400–600","Restaurant","·","","তানিয়া ফ্যাশন লিঃ, Begum Rokeya Ave","","Open","⋅ Closes 11 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr4HWGfzzgmggSxekZWnlXPTPyONyL5wvPAwjhZPm39Zw2fw_haxqHzP9qbtQKZdJdwM4CIjtpIIlsunvezsGmAWC9VSOG0jyoxZRBshnlgXWwWK1vwu8laVKqwxXaXWxScFGPQnbGSB3LW=w80-h106-k-no","Dine-in","·","Drive-through","·","No-contact delivery"
"https://www.google.com/maps/place/AVANO+-+Asian+Fusion+Restaurant/data=!4m7!3m6!1s0x3755c1abe2b30415:0x1a968dea1b5a672c!8m2!3d23.8272327!4d90.3643999!16s%2Fg%2F11y86tsm_j!19sChIJFQSz4qvBVTcRLGdaG-qNlho?authuser=0&hl=en&rclk=1","AVANO - Asian Fusion Restaurant","4.7","(1,629)","","","Asian Fusion","·","","·","House 45, Level 9, Safura Tower, Rd No. 7","Open","⋅ Closes 11:30 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4noo0qV7DI6TuNL5J24yMi2PyqY9lYrGhQEiBtZ8gMns8AxLLXOqe7EOvuO2rSqSBLvDl1S9bUL8HxUCD8HHPtQHuF-Qt2s3niaOXzrnGoGRp6qLZCOx2xm34sdsG-Fw3PBrXEGSOGR2flY=w80-h106-k-no","Dine-in","·","Kerbside pickup","·","No-contact delivery"
"https://www.google.com/maps/place/Bismillah+Biriyani+House+-+Mirpur+DOHS/data=!4m7!3m6!1s0x3755c76be91a34b5:0xba9f88d373c63590!8m2!3d23.8371911!4d90.3762931!16s%2Fg%2F11vd4by56m!19sChIJtTQa6WvHVTcRkDXGc9OIn7o?authuser=0&hl=en&rclk=1","Bismillah Biriyani House - Mirpur DOHS","4.0","(94)","·","৳1–200","Biryani","·","","3449 Shagufta New Rd","","Open","⋅ Closes 12 AM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4npudNhYCYbGQeEn3pOQrJ1ASxkXBXJ9hFIHI4pofvtDG-oc3QP4_JGZFb-3Z2zqn4STrleu3MT41THvkQvnkK2JmD43iKvzOfDa8b4uKZA_zvACWapCBvQtY5pFeuygRnGKW5w=w80-h106-k-no","Dine-in","·","Drive-through","·","No-contact delivery"
"https://www.google.com/maps/place/Cafe+Avengers/data=!4m7!3m6!1s0x3755c706b89fcc71:0xd958477781415c21!8m2!3d23.8366099!4d90.3766494!16s%2Fg%2F11gyd08yy0!19sChIJccyfuAbHVTcRIVxBgXdHWNk?authuser=0&hl=en&rclk=1","Cafe Avengers","4.4","(18)","","","Restaurant","·","","Sagufta, Beside Mirpur DOHS Gate 01","","Open","⋅ Closes 11 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4no-sIjQ_GfGQ0IFzOAJjIF4NfgMS6SvbLvpsuAILnLKtfYytgpfjqg5510O5MMJoYdoYzrGr4xdmkJDqcbhlhbdwseTU1Y1zoaervwiUCve7fbmEQKRFeZkBwFxjj81tpFZ6R9o=w122-h92-k-no","Dine-in","·","Takeaway","·","Delivery"
"https://www.google.com/maps/place/Food+Line+BD+Mirpur+DOHs/data=!4m7!3m6!1s0x3755c1bf32ccf957:0xcf32662f51aa1889!8m2!3d23.835382!4d90.3686844!16s%2Fg%2F11htvqzns3!19sChIJV_nMMr_BVTcRiRiqUS9mMs8?authuser=0&hl=en&rclk=1","Food Line BD Mirpur DOHs","3.9","(19)","","","Restaurant","","","","","Open","⋅ Closes 10 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nr5A7IES2FRktzcJiyUJ0XqOBgtVDsft0j1Dd3ou9MEWUv8FJuTZIB-7awgEKuvL8Db59VDxSsNfJMs8hz88aNbdiQrLtVS9VTt87c1kguNAQKrve4HT4aryi7EES5HzjrXZZhW=w80-h120-k-no","Dine-in","·","Drive-through","·","Delivery"
"https://www.google.com/maps/place/Banolata+Coffee+Shop+and+Restaurant/data=!4m7!3m6!1s0x3755c13aec680941:0x3a99c12f4c444057!8m2!3d23.8242999!4d90.3640589!16s%2Fg%2F11clwfxhjz!19sChIJQQlo7DrBVTcRV0BETC_BmTo?authuser=0&hl=en&rclk=1","Banolata Coffee Shop and Restaurant","4.1","(1,007)","·","$$","Restaurant","·","","·","2/12, Pallabi, Mirpur, Begum Rokeya Ave","Open","⋅ Closes 11 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqjG_xLhgt9EalbNvvElux4_LZXaTeq_CF80Okc_7ODG2Wwx1YgPh_Ab3KG8bqjM3jnUijcn_BTWEtS07_M2ihaKBmXAhQIJRz4kzBCIFuafZ3lyRrGSO6SMLCiwmW-1IKPFsak=w122-h92-k-no","Dine-in","·","Takeaway","·","No-contact delivery"
"https://www.google.com/maps/place/magic+masala/data=!4m7!3m6!1s0x3755c77c6c97c0bf:0xfd905c100a37a8ec!8m2!3d23.8369268!4d90.3766254!16s%2Fg%2F11lg3ynccw!19sChIJv8CXbHzHVTcR7Kg3ChBckP0?authuser=0&hl=en&rclk=1","magic masala","5.0","(1)","","","Restaurant","·","","·","Daruchini Food Village, Beside Mirpur DOHS Gate 01, Shagufta New Rd","Open 24 hours","","https://lh3.googleusercontent.com/p/AF1QipPTacigsFnyh6KsSk_mfJra7ANWHcUQrTWfZ74n=w80-h118-k-no","Dine-in","·","Drive-through","·","No-contact delivery"
"https://www.google.com/maps/place/Bell+Pepper+Restaurant+and+Cafe/data=!4m7!3m6!1s0x3755c1560a891265:0x6f0d5dd26a3c4ab3!8m2!3d23.8356992!4d90.3639811!16s%2Fg%2F11grc92ncl!19sChIJZRKJClbBVTcRs0o8atJdDW8?authuser=0&hl=en&rclk=1","Bell Pepper Restaurant and Cafe","3.7","(180)","","","Restaurant","·","","Office Building, GE Army MES","","Open","⋅ Closes 10 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nolX-QYkwUifbWWaZt89FHrYSsnX3CIBxzPKuIpYwYLLqn_oFsxO3Byw0xBUlFynsDWHC_m4RTLJlQRPz3dgG4D0VSxWj6SGfDWFzX7AwwQplF0xqpocm0Ngz2aHp4x33tOOR04=w163-h92-k-no","Dine-in","·","Kerbside pickup","·","Delivery"
"https://www.google.com/maps/place/Halal+Food/data=!4m7!3m6!1s0x3755c1671610dc11:0xfe0f4429f73d91c7!8m2!3d23.836468!4d90.3695392!16s%2Fg%2F11rjz953nm!19sChIJEdwQFmfBVTcRx5E99ylED_4?authuser=0&hl=en&rclk=1","Halal Food","3.7","(26)","","","Restaurant","·","","R9P9+HRM, mirpur DOHS shoping complex section","","Open","⋅ Closes 10 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nro94Eg8bF_mLZZyRFCedp4TckGFXFLv4XvL0HRjNH86mfY86-dlUPv7uhuPWUjXLHdiTnL6pUYQakBcIETCBh99hDBBPx_q3EDVMqosZkD9JYcNmZpvQFD4DQuweJuWlIvOZNK=w80-h128-k-no","Dine-in","·","Takeaway","·","No-contact delivery"
"https://www.google.com/maps/place/BiyeBari+Restaurant+-+Mirpur+12/data=!4m7!3m6!1s0x3755c1558adeaf25:0x9d0c39df01e5a5d2!8m2!3d23.8294677!4d90.3636016!16s%2Fg%2F11tfw7ky6_!19sChIJJa_eilXBVTcR0qXlAd85DJ0?authuser=0&hl=en&rclk=1","BiyeBari Restaurant - Mirpur 12","4.0","(226)","","","Family-friendly","·","","Haji Kujrat Ali Mollah Super Market, 16/8 Begum Rokeya Ave","","Open","⋅ Closes 11 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nphJt_Pjxjf6lpTIVvG3gnmMWIbcoIEaPdErU6BC9_uRLw1aB7e12FPGmuTnwnNiEW81WKzytKca1WKdIgh-yO0aMMWyjkelg994J5TgHKhvciyaaeVmIiBw88UuuAbJAWog3iX=w122-h92-k-no","Dine-in","·","Takeaway","·","No-contact delivery"
"https://www.google.com/maps/place/Six+Season+Chinese+Restaurant/data=!4m7!3m6!1s0x3755c1220a35aa59:0x969676b623e07f64!8m2!3d23.817097!4d90.3560968!16s%2Fg%2F11cjj6b8qp!19sChIJWao1CiLBVTcRZH_gI7Z2lpY?authuser=0&hl=en&rclk=1","Six Season Chinese Restaurant","4.0","(1,169)","·","$$","Restaurant","·","","·","7 Rupnagar Rd","Open","⋅ Closes 10:30 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4np4kbFGh6bV0KnTGRDDjLR8OJ-ofZ3O3tmpZGKI5fg3t6F3hvY9UsACJzbwOiTEOTh2geqRJ6LQU9gLxQc7EofIrdKI37PzbsZsMnPorupymag5w9V2zNJx5OP6U2wn876QykZj=w122-h92-k-no","Dine-in","·","Drive-through","·","No-contact delivery"
"https://www.google.com/maps/place/Junket+%28Restaurant%29/data=!4m7!3m6!1s0x3755c70cfb6b62ef:0x2151fe77504b1b0d!8m2!3d23.8380641!4d90.3752297!16s%2Fg%2F11h1958b_h!19sChIJ72Jr-wzHVTcRDRtLUHf-USE?authuser=0&hl=en&rclk=1","Junket (Restaurant)","3.9","(38)","","","Restaurant","·","","Mirpur DOHS Commercial complex, Rd Number 9","","Open","⋅ Closes 11 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqo7cdFNnXdyLCSLnc64jhKBF5hW26aAYMes51Zz3__zEykfQ7Ak_rDnaNB3529mv51U4f1U9VhLRbN2QBgMa0Nm991tErJlIbm9I5XDYXs6ABPE3Y0nDKR-_w1JOHh0MmgfTXP=w122-h92-k-no","Dine-in","·","Takeaway","·","No-contact delivery"
"https://www.google.com/maps/place/Tess/data=!4m7!3m6!1s0x3755c147beabca17:0x898bc99777039cf0!8m2!3d23.8360049!4d90.3644897!16s%2Fg%2F11b6vbhsq4!19sChIJF8qrvkfBVTcR8JwDd5fJi4k?authuser=0&hl=en&rclk=1","Tess","4.0","(292)","·","৳200–400","Restaurant","·","","Shahid Sarani Garrison, 6 Road No. 6","","Open","⋅ Closes 9 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4norgR2iFGq5-YRN7n7FYBMd_tTFFbVtT_0rC9OllF2xLnGSa6r2yGylP8yeJfmFzlbi-bVj8VUEYdNKYGDnx7U5Dcy-as4mzZt0cBGDvhJzglW-iYJK7NkkQRTsDJNed1Btym4j=w122-h92-k-no","Dine-in","·","Takeaway","",""
"https://www.google.com/maps/place/Minar+Hotel+And+Restaurant/data=!4m7!3m6!1s0x3755c1476017e0e3:0xa1666651bd4d1594!8m2!3d23.825155!4d90.3721582!16s%2Fg%2F11h4pr15vq!19sChIJ4-AXYEfBVTcRlBVNvVFmZqE?authuser=0&hl=en&rclk=1","Minar Hotel And Restaurant","4.0","(29)","","","Restaurant","·","","House-16 Rd 14","","Open","⋅ Closes 11:30 PM","https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqOVBaQT1i0j36RLnrQF_pMWBPy2jCLMJQJh9NuVnWWsxWtRO9cLShQC3U3Bsgj-tXnFbY1AFBcTNrFL2bAfnmohd-mrT4ILAdBXzoj6GOvbmalXSiSTwjdd-72S5UYqSypWVry=w163-h92-k-no","Dine-in","·","Takeaway","",""
"https://www.google.com/maps/place/PizzaBurg+Cloud+DOHS/data=!4m7!3m6!1s0x3755c77711da834b:0x56a2f0d320136005!8m2!3d23.8188659!4d90.3769681!16s%2Fg%2F11qh8v5njq!19sChIJS4PaEXfHVTcRBWATINPwolY?authuser=0&hl=en&rclk=1","PizzaBurg Cloud DOHS","4.2","(136)","","","Pizza","·","","Road: 6, House: 102, Lalmati","","Open","⋅ Closes 11 PM","https://lh3.googleusercontent.com/gps-proxy/ALd4DhEQFOIZQwHFHe5aoiQCuGvjiz-haXRx48Lxoe-O-a1jIkfOQ7h_3zzgWxW4rjjsmCJQuD-QxbkBw6SVPSRzBNcH9FWSuEHGBT1Zxgxm2Gl1Qtu-jCIyP8Vg7Ttb9WHct-bfrcVx6CGxeUmKV7_3hR-U79-GllRrpzLi8Xm_C8k36Vr5chtHESo=w125-h92-k-no","Dine-in","·","Takeaway","·","Delivery"
"https://www.google.com/maps/place/Dipsydo%27s+Pizza+Mirpur+DOHS/data=!4m7!3m6!1s0x3755c1737875d8ff:0xc20196c3c188f059!8m2!3d23.8360681!4d90.3643831!16s%2Fg%2F11h07v0kfn!19sChIJ_9h1eHPBVTcRWfCIwcOWAcI?authuser=0&hl=en&rclk=1","Dipsydo's Pizza Mirpur DOHS","2.7","(3)","","","Pizza","·","","6 Main Road","","Open","⋅ Closes 10:30 PM","https://lh3.googleusercontent.com/p/AF1QipMJDmqsdOyUxtbVwOlTB_xJ3zLmH1Lbh3o7BvVK=w97-h92-k-no","Dine-in","·","Kerbside pickup","·","No-contact delivery"
